ANO,MES,DIA,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha,festivo
2021,7,14,6,0.2,2,12,6.0,10.0,16,,2021-07-14 05:00:00,2021-07-14 00:00:00,laborable
2021,7,14,7,0.2,7,24,6.0,10.0,35,,2021-07-14 06:00:00,2021-07-14 00:00:00,laborable
2021,7,14,8,0.3,13,34,6.0,11.0,53,,2021-07-14 07:00:00,2021-07-14 00:00:00,laborable
2021,7,14,9,0.3,18,34,6.0,12.0,62,,2021-07-14 08:00:00,2021-07-14 00:00:00,laborable
2021,7,14,10,0.3,19,32,2.0,8.0,61,,2021-07-14 09:00:00,2021-07-14 00:00:00,laborable
2021,7,14,11,0.2,14,26,13.0,20.0,48,,2021-07-14 10:00:00,2021-07-14 00:00:00,laborable
2021,7,14,12,0.2,10,21,7.0,15.0,37,,2021-07-14 11:00:00,2021-07-14 00:00:00,laborable
2021,7,14,13,0.2,12,24,5.0,11.0,42,,2021-07-14 12:00:00,2021-07-14 00:00:00,laborable
2021,7,14,14,0.2,9,23,1.0,7.0,37,,2021-07-14 13:00:00,2021-07-14 00:00:00,laborable
2021,7,14,15,0.2,8,21,3.0,8.0,33,,2021-07-14 14:00:00,2021-07-14 00:00:00,laborable
2021,7,14,16,0.3,9,23,9.0,11.0,36,,2021-07-14 15:00:00,2021-07-14 00:00:00,laborable
2021,7,14,17,0.2,7,28,2.0,6.0,35,,2021-07-14 16:00:00,2021-07-14 00:00:00,laborable
2021,7,14,18,0.2,12,32,5.0,10.0,51,,2021-07-14 17:00:00,2021-07-14 00:00:00,laborable
2021,7,14,19,0.3,12,46,11.0,21.0,64,,2021-07-14 18:00:00,2021-07-14 00:00:00,laborable
2021,7,14,20,0.3,12,43,9.0,15.0,60,,2021-07-14 19:00:00,2021-07-14 00:00:00,laborable
2021,7,14,21,0.3,9,55,4.0,9.0,69,,2021-07-14 20:00:00,2021-07-14 00:00:00,laborable
2021,7,14,22,0.4,19,96,11.0,18.0,126,,2021-07-14 21:00:00,2021-07-14 00:00:00,laborable
2021,7,14,23,0.5,32,94,11.0,23.0,143,,2021-07-14 22:00:00,2021-07-14 00:00:00,laborable
2021,7,14,24,0.5,28,82,21.0,33.0,124,,2021-07-14 23:00:00,2021-07-14 00:00:00,laborable
2021,7,15,1,0.2,3,23,9.0,21.0,28,,2021-07-15 00:00:00,2021-07-15 00:00:00,laborable
2021,7,15,2,0.2,2,20,5.0,13.0,23,,2021-07-15 01:00:00,2021-07-15 00:00:00,laborable
2021,7,15,3,0.2,2,9,1.0,7.0,12,,2021-07-15 02:00:00,2021-07-15 00:00:00,laborable
2021,7,15,4,0.2,2,10,3.0,9.0,12,,2021-07-15 03:00:00,2021-07-15 00:00:00,laborable
2021,7,15,5,0.2,2,11,4.0,10.0,14,,2021-07-15 04:00:00,2021-07-15 00:00:00,laborable
2021,7,15,6,0.2,2,14,3.0,7.0,17,,2021-07-15 05:00:00,2021-07-15 00:00:00,laborable
2021,7,15,7,0.2,6,27,2.0,3.0,37,,2021-07-15 06:00:00,2021-07-15 00:00:00,laborable
2021,7,15,8,0.3,19,53,6.0,12.0,82,,2021-07-15 07:00:00,2021-07-15 00:00:00,laborable
2021,7,15,9,0.4,26,52,7.0,17.0,92,,2021-07-15 08:00:00,2021-07-15 00:00:00,laborable
2021,7,15,10,0.3,23,44,12.0,27.0,80,,2021-07-15 09:00:00,2021-07-15 00:00:00,laborable
2021,7,15,11,0.3,17,35,4.0,16.0,60,,2021-07-15 10:00:00,2021-07-15 00:00:00,laborable
2021,7,15,12,0.2,12,29,13.0,28.0,48,,2021-07-15 11:00:00,2021-07-15 00:00:00,laborable
2021,7,15,13,0.2,10,26,11.0,24.0,41,,2021-07-15 12:00:00,2021-07-15 00:00:00,laborable
2021,7,15,14,0.2,10,28,8.0,17.0,43,,2021-07-15 13:00:00,2021-07-15 00:00:00,laborable
2021,7,15,15,0.2,10,28,16.0,25.0,44,,2021-07-15 14:00:00,2021-07-15 00:00:00,laborable
2021,7,15,16,0.2,10,35,12.0,16.0,51,,2021-07-15 15:00:00,2021-07-15 00:00:00,laborable
2021,7,15,17,0.2,6,25,9.0,11.0,34,,2021-07-15 16:00:00,2021-07-15 00:00:00,laborable
2021,7,15,18,0.3,9,33,16.0,22.0,46,,2021-07-15 17:00:00,2021-07-15 00:00:00,laborable
